date,total_value
2018-09-24 07:00:00,990775683.7452863
2018-09-25 07:00:00,990775683.7452863
2018-09-26 07:00:00,990911603.7452863
2018-09-27 07:00:00,991441691.7452863
2018-09-28 07:00:00,989960163.7452863
2018-10-01 07:00:00,985923339.7452863
2018-10-02 07:00:00,981206915.7452863
2018-10-03 07:00:00,980935075.7452863
2018-10-04 07:00:00,979317627.7452863
2018-10-05 07:00:00,978638027.7452863
2018-10-08 07:00:00,969189902.5539489
2018-10-09 07:00:00,969197771.9702559
2018-10-10 07:00:00,972527141.9702559
2018-10-11 07:00:00,960057137.9702559
2018-10-12 07:00:00,963204905.9702559
2018-10-15 07:00:00,957212039.9702559
2018-10-16 07:00:00,959088593.9702559
2018-10-17 07:00:00,961025681.9702559
2018-10-18 07:00:00,958846457.9702559
2018-10-19 07:00:00,958362185.9702559
2018-10-22 07:00:00,960529808.7804909
2018-10-23 07:00:00,960529808.7804909
2018-10-24 07:00:00,960529808.7804909
2018-10-25 07:00:00,960529808.7804909
2018-10-26 07:00:00,960529808.7804909
2018-10-29 07:00:00,960529808.7804909
2018-10-30 07:00:00,960529808.7804909
2018-10-31 07:00:00,960529808.7804909
2018-11-01 07:00:00,960529808.7804909
2018-11-02 07:00:00,960529808.7804909
2018-11-05 07:00:00,960529808.7804909
2018-11-06 07:00:00,960529808.7804909
2018-11-07 07:00:00,960529808.7804909
2018-11-08 07:00:00,960529808.7804909
2018-11-09 07:00:00,960529808.7804909
2018-11-12 07:00:00,960529808.7804909
2018-11-13 07:00:00,960529808.7804909
2018-11-14 07:00:00,960529808.7804909
2018-11-15 07:00:00,960529808.7804909
2018-11-16 07:00:00,960529808.7804909
2018-11-19 07:00:00,960529808.7804909
2018-11-20 07:00:00,960529808.7804909
2018-11-21 07:00:00,960529808.7804909
2018-11-22 07:00:00,960529808.7804909
2018-11-23 07:00:00,960529808.7804909
2018-11-26 07:00:00,960529808.7804909
2018-11-27 07:00:00,960529808.7804909
2018-11-28 07:00:00,960529808.7804909
2018-11-29 07:00:00,960529808.7804909
2018-11-30 07:00:00,960529808.7804909
2018-12-03 07:00:00,960529808.7804909
2018-12-04 07:00:00,959401928.0363128
2018-12-05 07:00:00,959575668.0363128
2018-12-06 07:00:00,959784942.8949653
2018-12-07 07:00:00,960002117.8949653
2018-12-10 07:00:00,953823225.8949653
2018-12-11 07:00:00,956744684.8949653
2018-12-12 07:00:00,958834358.8949653
2018-12-13 07:00:00,959349058.8949653
2018-12-14 07:00:00,956225190.8949653
2018-12-17 07:00:00,954605055.8949653
2018-12-18 07:00:00,951252506.8949653
2018-12-19 07:00:00,947956686.1185873
2018-12-20 07:00:00,938605614.1185873
2018-12-21 07:00:00,931649696.1185873
2018-12-24 07:00:00,934532415.1185873
2018-12-25 07:00:00,932064975.1185873
2018-12-26 07:00:00,928438776.1185873
2018-12-27 07:00:00,930230826.1185873
2018-12-28 07:00:00,907968235.1185873
2019-01-02 07:00:00,908238084.5407372
2019-01-03 07:00:00,922579336.0778931
2019-01-04 07:00:00,922579336.0778931
2019-01-07 07:00:00,922579336.0778931
2019-01-08 07:00:00,922579336.0778931
2019-01-09 07:00:00,922579336.0778931
2019-01-10 07:00:00,922579336.0778931
2019-01-11 07:00:00,922579336.0778931
2019-01-14 07:00:00,922579336.0778931
2019-01-15 07:00:00,922579336.0778931
2019-01-16 07:00:00,922579336.0778931
2019-01-17 07:00:00,922579336.0778931
2019-01-18 07:00:00,922579336.0778931
2019-01-21 07:00:00,922579336.0778931
2019-01-22 07:00:00,922579336.0778931
2019-01-23 07:00:00,922579336.0778931
2019-01-24 07:00:00,922579336.0778931
2019-01-25 07:00:00,922579336.0778931
2019-01-28 07:00:00,922579336.0778931
2019-01-29 07:00:00,922579336.0778931
2019-01-30 07:00:00,922579336.0778931
2019-01-31 07:00:00,922579336.0778931
2019-02-01 07:00:00,922579336.0778931
2019-02-11 07:00:00,922579336.0778931
2019-02-12 07:00:00,922579336.0778931
2019-02-13 07:00:00,922579336.0778931
2019-02-14 07:00:00,922962427.4621931
2019-02-15 07:00:00,923661067.4621931
2019-02-18 07:00:00,925058347.4621931
2019-02-19 07:00:00,920866507.4621931
2019-02-20 07:00:00,920444177.5391932
2019-02-21 07:00:00,918000271.4925944
2019-02-22 07:00:00,928618111.4925944
2019-02-25 07:00:00,932966485.4925944
2019-02-26 07:00:00,930588931.4925944
2019-02-27 07:00:00,926109892.4925944
2019-02-28 07:00:00,911875348.4925944
2019-03-01 07:00:00,918282628.4925944
2019-03-04 07:00:00,924493474.4925944
2019-03-05 07:00:00,922829728.4925944
2019-03-06 07:00:00,924209989.4925944
2019-03-07 07:00:00,928629268.4925944
2019-03-08 07:00:00,922094194.4925944
2019-03-11 07:00:00,921328351.4925944
2019-03-12 07:00:00,931077457.4925944
2019-03-13 07:00:00,935469028.4925944
2019-03-14 07:00:00,935577967.4925944
2019-03-15 07:00:00,937698469.4925944
2019-03-18 07:00:00,943672165.4925944
2019-03-19 07:00:00,938882323.4925944
2019-03-20 07:00:00,939317488.4925944
2019-03-21 07:00:00,925279633.4925944
2019-03-22 07:00:00,930048607.4925944
2019-03-25 07:00:00,921412879.4925944
2019-03-26 07:00:00,924153096.0287623
2019-03-27 07:00:00,926006274.0287623
2019-03-28 07:00:00,924558675.0287623
2019-03-29 07:00:00,923525508.0287623
2019-04-01 07:00:00,924588261.0287623
2019-04-02 07:00:00,919677048.0287623
2019-04-03 07:00:00,918451458.0287623
2019-04-04 07:00:00,920601891.4173824
2019-04-05 07:00:00,919639776.4173824
2019-04-08 07:00:00,923103390.4173824
2019-04-09 07:00:00,921756429.4173824
2019-04-10 07:00:00,919639776.4173824
2019-04-11 07:00:00,920024622.4173824
2019-04-12 07:00:00,919254930.4173824
2019-04-16 07:00:00,916561008.4173824
2019-04-17 07:00:00,915598893.4173824
2019-04-18 07:00:00,911750433.4173824
2019-04-19 07:00:00,910018626.4173824
2019-04-22 07:00:00,907324704.4173824
2019-04-23 07:00:00,910403472.4173824
2019-04-24 07:00:00,912009162.8335776
2019-04-25 07:00:00,912009162.8335776
2019-04-26 07:00:00,912009162.8335776
2019-05-02 07:00:00,912009162.8335776
2019-05-03 07:00:00,912009162.8335776
2019-05-06 07:00:00,912009162.8335776
2019-05-07 07:00:00,912009162.8335776
2019-05-08 07:00:00,912009162.8335776
2019-05-09 07:00:00,912009162.8335776
2019-05-10 07:00:00,912009162.8335776
2019-05-13 07:00:00,912009162.8335776
2019-05-14 07:00:00,915541187.1156883
2019-05-15 07:00:00,915541187.1156883
2019-05-16 07:00:00,914795802.1423134
2019-05-17 07:00:00,914214466.1423134
2019-05-20 07:00:00,918035731.1423134
2019-05-21 07:00:00,919446490.1423134
2019-05-22 07:00:00,920951406.1423134
2019-05-23 07:00:00,919515258.1423134
2019-05-24 07:00:00,916865660.1423134
2019-05-27 07:00:00,918002943.1423134
2019-05-28 07:00:00,924074981.1423134
2019-05-29 07:00:00,924330467.1423134
2019-05-30 07:00:00,922629838.1423134
2019-05-31 07:00:00,923519034.1423134
2019-06-03 07:00:00,916251536.1423134
2019-06-04 07:00:00,917454013.6189754
2019-06-05 07:00:00,917607943.6189754
2019-06-06 07:00:00,917607943.6189754
2019-06-07 07:00:00,918839383.6189754
2019-06-10 07:00:00,921610123.6189754
2019-06-11 07:00:00,921610123.6189754
2019-06-12 07:00:00,920840473.6189754
2019-06-13 07:00:00,917915803.6189754
2019-06-14 07:00:00,918069733.6189754
2019-06-17 07:00:00,915298993.6189754
2019-06-18 07:00:00,912374323.6189754
2019-06-19 07:00:00,914683273.6189754
2019-06-20 07:00:00,920532613.6189754
2019-06-21 07:00:00,920378683.6189754
2019-06-24 07:00:00,920840473.6189754
2019-06-25 07:00:00,921456193.6189754
2019-06-26 07:00:00,921917983.6189754
2019-06-27 07:00:00,922379773.6189754
2019-06-28 07:00:00,927767323.6189754
2019-07-01 07:00:00,926228023.6189754
2019-07-02 07:00:00,928536973.6189754
2019-07-03 07:00:00,928536973.6189754
2019-07-04 07:00:00,930076273.6189754
2019-07-05 07:00:00,930076273.6189754
2019-07-08 07:00:00,928536973.6189754
2019-07-09 07:00:00,929152693.6189754
2019-07-10 07:00:00,933154873.6189754
2019-07-11 07:00:00,932847013.6189754
2019-07-12 07:00:00,931153783.6189754
2019-07-15 07:00:00,930076273.6189754
2019-07-16 07:00:00,932385223.6189754
2019-07-17 07:00:00,930845923.6189754
2019-07-18 07:00:00,928536973.6189754
2019-07-19 07:00:00,931153783.6189754
2019-07-22 07:00:00,933924523.6189754
2019-07-23 07:00:00,933770593.6189754
2019-07-24 07:00:00,935155963.6189754
2019-07-25 07:00:00,935463823.6189754
2019-07-26 07:00:00,935463823.6189754
2019-07-29 07:00:00,936079543.6189754
2019-07-30 07:00:00,936079543.6189754
2019-07-31 07:00:00,936079543.6189754
2019-08-01 07:00:00,935463823.6189754
2019-08-02 07:00:00,934540243.6189754
2019-08-05 07:00:00,931923433.6189754
2019-08-06 07:00:00,930999853.6189754
2019-08-07 07:00:00,932231293.6189754
2019-08-08 07:00:00,932539153.6189754
2019-08-09 07:00:00,933462733.6189754
2019-08-12 07:00:00,937772773.6189754
2019-08-13 07:00:00,934694173.6189754
2019-08-14 07:00:00,933308803.6189754
2019-08-15 07:00:00,931307713.6189754
2019-08-16 07:00:00,931615573.6189754
2019-08-19 07:00:00,931615573.6189754
2019-08-20 07:00:00,930845923.6189754
2019-08-21 07:00:00,932231293.6189754
2019-08-22 07:00:00,934232383.6189754
2019-08-23 07:00:00,937003123.6189754
2019-08-26 07:00:00,933924523.6189754
2019-08-27 07:00:00,934848103.6189754
2019-08-28 07:00:00,934540243.6189754
2019-08-29 07:00:00,933924523.6189754
2019-08-30 07:00:00,933924523.6189754
2019-09-03 07:00:00,933924523.6189754
2019-09-04 07:00:00,931461643.6189754
2019-09-05 07:00:00,931461643.6189754
2019-09-06 07:00:00,931461643.6189754
2019-09-09 07:00:00,935155963.6189754
2019-09-10 07:00:00,935925613.6189754
2019-09-11 07:00:00,936387403.6189754
2019-09-12 07:00:00,941621023.6189754
2019-09-13 07:00:00,943468183.6189754
2019-09-16 07:00:00,947008573.6189754
2019-09-17 07:00:00,946700713.6189754
2019-09-18 07:00:00,945777133.6189754
2019-09-19 07:00:00,945469273.6189754
2019-09-20 07:00:00,940437398.4385754
2019-09-23 07:00:00,943406078.4385754
2019-09-24 07:00:00,947015198.4385754
2019-09-25 07:00:00,943810718.4385754
2019-09-26 07:00:00,949199678.4385754
2019-09-27 07:00:00,950271578.4385754
2019-09-30 07:00:00,951371528.4385754
2019-10-01 07:00:00,948517508.4385754
2019-10-02 07:00:00,947163518.4385754
2019-10-03 07:00:00,949717568.4385754
2019-10-04 07:00:00,947469354.9805441
2019-10-07 07:00:00,949694984.9805441
2019-10-08 07:00:00,958382514.9805441
2019-10-09 07:00:00,953599504.9805441
2019-10-10 07:00:00,951986264.9805441
2019-10-11 07:00:00,959953194.9805441
2019-10-14 07:00:00,962610284.9805441
2019-10-15 07:00:00,961589599.9805441
2019-10-16 07:00:00,963830179.9805441
2019-10-17 07:00:00,961299694.9805441
2019-10-18 07:00:00,962705624.9805441
2019-10-21 07:00:00,968397989.9805441
2019-10-22 07:00:00,973628604.9805441
2019-10-23 07:00:00,973485894.9805441
2019-10-24 07:00:00,974432639.9805441
2019-10-25 07:00:00,977955874.9805441
2019-10-28 07:00:00,974623959.9805441
2019-10-29 07:00:00,969225629.9805441
2019-10-30 07:00:00,968970864.9805441
2019-10-31 07:00:00,968030054.9805441
2019-11-01 07:00:00,974175994.9805441
2019-11-04 07:00:00,972211894.9805441
2019-11-05 07:00:00,970571759.9805441
2019-11-06 07:00:00,972858942.4507029
2019-11-07 07:00:00,969352406.4507029
2019-11-08 07:00:00,962217412.8838592
2019-11-11 07:00:00,961498517.8838592
2019-11-12 07:00:00,957251141.8838592
2019-11-13 07:00:00,953832753.8838592
2019-11-14 07:00:00,952647647.8838592
2019-11-15 07:00:00,948949256.8838592
2019-11-18 07:00:00,944202186.8838592
2019-11-19 07:00:00,951213728.8838592
2019-11-20 07:00:00,947166377.8838592
2019-11-21 07:00:00,937635813.4588591
2019-11-22 07:00:00,933498999.4588591
2019-11-25 07:00:00,928385872.3271829
2019-11-26 07:00:00,930506853.3271829
2019-11-27 07:00:00,929817472.3271829
2019-11-28 07:00:00,926336528.3271829
2019-11-29 07:00:00,932048139.3271829
2019-12-02 07:00:00,931676394.3271829
2019-12-03 07:00:00,930418963.3271829
2019-12-04 07:00:00,931065983.3271829
2019-12-05 07:00:00,933269958.3271829
2019-12-06 07:00:00,932223748.3271829
2019-12-09 07:00:00,935336218.3271829
2019-12-10 07:00:00,931828427.3271829
2019-12-11 07:00:00,931704357.3271829
2019-12-12 07:00:00,932678346.3271829
2019-12-13 07:00:00,921699791.3271829
2019-12-16 07:00:00,915436293.3271829
2019-12-17 07:00:00,909441088.9598233
2019-12-18 07:00:00,904910663.9598233
2019-12-19 07:00:00,906975638.9598233
2019-12-20 07:00:00,909533703.9598233
2019-12-23 07:00:00,909902878.9598233
2019-12-24 07:00:00,910826458.9598233
2019-12-25 07:00:00,909858839.172807
2019-12-26 07:00:00,909250372.0080645
2019-12-27 07:00:00,909250372.0080645
2019-12-30 07:00:00,909250372.0080645
2019-12-31 07:00:00,909250372.0080645
2020-01-02 07:00:00,909250372.0080645
2020-01-03 07:00:00,909250372.0080645
2020-01-06 07:00:00,909250372.0080645
2020-01-07 07:00:00,909250372.0080645
2020-01-08 07:00:00,907810697.6677645
2020-01-09 07:00:00,909555657.6677645
2020-01-10 07:00:00,909555657.6677645
2020-01-13 07:00:00,909929577.6677645
2020-01-14 07:00:00,909306377.6677645
2020-01-15 07:00:00,909306377.6677645
2020-01-16 07:00:00,909306377.6677645
2020-01-17 07:00:00,912048457.6677645
2020-01-20 07:00:00,910552777.6677645
2020-01-21 07:00:00,910552777.6677645
2020-01-22 07:00:00,909929577.6677645
2020-01-30 07:00:00,901827977.6677645
2020-01-31 07:00:00,889613257.6677645
2020-02-03 07:00:00,883755177.6677645
2020-02-04 07:00:00,883325189.8438646
2020-02-05 07:00:00,883325189.8438646
2020-02-06 07:00:00,883325189.8438646
2020-02-07 07:00:00,883325189.8438646
2020-02-10 07:00:00,883325189.8438646
2020-02-11 07:00:00,883325189.8438646
2020-02-12 07:00:00,883325189.8438646
2020-02-13 07:00:00,883325189.8438646
2020-02-14 07:00:00,883325189.8438646
2020-02-17 07:00:00,883325189.8438646
2020-02-18 07:00:00,881755659.0117865
2020-02-19 07:00:00,881755659.0117865
2020-02-20 07:00:00,882309417.0342727
2020-02-21 07:00:00,881169600.8654702
2020-02-24 07:00:00,876771010.8654702
2020-02-25 07:00:00,874869684.8654702
2020-02-26 07:00:00,870272448.8654702
2020-02-27 07:00:00,870073802.8654702
2020-02-28 07:00:00,864798035.0228171
2020-03-02 07:00:00,864798035.0228171
2020-03-03 07:00:00,864798035.0228171
2020-03-04 07:00:00,864798035.0228171
2020-03-05 07:00:00,864798035.0228171
2020-03-06 07:00:00,864798035.0228171
2020-03-09 07:00:00,864798035.0228171
2020-03-10 07:00:00,864798035.0228171
2020-03-11 07:00:00,864798035.0228171
2020-03-12 07:00:00,864798035.0228171
2020-03-13 07:00:00,864798035.0228171
2020-03-16 07:00:00,864798035.0228171
2020-03-17 07:00:00,864798035.0228171
2020-03-18 07:00:00,864798035.0228171
2020-03-19 07:00:00,864798035.0228171
2020-03-20 07:00:00,864798035.0228171
2020-03-23 07:00:00,864798035.0228171
2020-03-24 07:00:00,864798035.0228171
2020-03-25 07:00:00,864798035.0228171
2020-03-26 07:00:00,864798035.0228171
2020-03-27 07:00:00,864798035.0228171
2020-03-30 07:00:00,864798035.0228171
2020-03-31 07:00:00,864798035.0228171
2020-04-01 07:00:00,864798035.0228171
2020-04-03 07:00:00,864798035.0228171
2020-04-06 07:00:00,864798035.0228171
2020-04-07 07:00:00,864798035.0228171
2020-04-08 07:00:00,864798035.0228171
2020-04-09 07:00:00,864798035.0228171
2020-04-10 07:00:00,864798035.0228171
2020-04-13 07:00:00,864798035.0228171
2020-04-14 07:00:00,864798035.0228171
2020-04-15 07:00:00,864798035.0228171
2020-04-16 07:00:00,864798035.0228171
2020-04-17 07:00:00,864798035.0228171
2020-04-20 07:00:00,864798035.0228171
2020-04-21 07:00:00,864798035.0228171
2020-04-22 07:00:00,864798035.0228171
2020-04-23 07:00:00,864798035.0228171
2020-04-24 07:00:00,864798035.0228171
2020-04-27 07:00:00,864798035.0228171
2020-04-28 07:00:00,859930017.2688372
2020-04-29 07:00:00,861118423.0107354
2020-05-04 07:00:00,857319931.0518854
2020-05-05 07:00:00,861969824.0518854
2020-05-06 07:00:00,883016501.0518854
2020-05-07 07:00:00,901631856.0518854
2020-05-08 07:00:00,914361849.0518854
2020-05-11 07:00:00,924168678.0518854
2020-05-12 07:00:00,927764441.0518854
2020-05-13 07:00:00,921180457.0518854
2020-05-14 07:00:00,913749186.0518854
2020-05-15 07:00:00,906542446.0518854
2020-05-18 07:00:00,925111678.2793986
2020-05-19 07:00:00,943332877.2793986
2020-05-20 07:00:00,966881071.2793986
2020-05-21 07:00:00,970976932.2793986
2020-05-22 07:00:00,967909109.2793986
2020-05-25 07:00:00,976345797.2793986
2020-05-26 07:00:00,986892318.2793986
2020-05-27 07:00:00,961042883.2793986
2020-05-28 07:00:00,972773261.2793986
2020-05-29 07:00:00,982175064.2793986
2020-06-01 07:00:00,993984280.2793986
2020-06-02 07:00:00,986814054.2793986
2020-06-03 07:00:00,989819645.2793986
2020-06-04 07:00:00,991127678.2793986
2020-06-05 07:00:00,997558173.2793986
2020-06-08 07:00:00,1012639471.2793986
2020-06-09 07:00:00,1010187231.2793986
2020-06-10 07:00:00,1005832084.2793986
2020-06-11 07:00:00,968644461.2793986
2020-06-12 07:00:00,964800517.2793986
2020-06-15 07:00:00,921012436.2793986
2020-06-16 07:00:00,957947025.2793986
2020-06-17 07:00:00,967096507.2793986
2020-06-18 07:00:00,974346238.2793986
2020-06-19 07:00:00,980166937.8041235
2020-06-22 07:00:00,982519233.8041235
2020-06-23 07:00:00,976545500.8041235
2020-06-24 07:00:00,971910665.8041235
2020-06-25 07:00:00,970235394.8041235
2020-06-26 07:00:00,966174418.8041235
2020-06-29 07:00:00,947626330.8041235
2020-06-30 07:00:00,948483192.8041235
2020-07-01 07:00:00,959939428.8041235
2020-07-02 07:00:00,970629263.8884635
2020-07-03 07:00:00,973387067.8884635
2020-07-06 07:00:00,984427210.8884635
2020-07-07 07:00:00,989947155.8884635
2020-07-08 07:00:00,985553199.8884635
2020-07-09 07:00:00,988046656.8884635
2020-07-10 07:00:00,980830442.8884635
2020-07-13 07:00:00,978593459.8884635
2020-07-14 07:00:00,984008766.8884635
2020-07-15 07:00:00,987808216.8884635
2020-07-16 07:00:00,995969598.8884635
2020-07-17 07:00:00,992543272.8884635
2020-07-20 07:00:00,983380999.8884635
2020-07-21 07:00:00,983856712.8884635
2020-07-22 07:00:00,977967289.8884635
2020-07-23 07:00:00,981637671.8884635
2020-07-24 07:00:00,959080049.8884635
2020-07-27 07:00:00,927822553.8884635
2020-07-28 07:00:00,949661615.0709624
2020-07-29 07:00:00,939522003.0709624
2020-07-30 07:00:00,948243372.0709624
2020-07-31 07:00:00,946166648.0709624
2020-08-03 07:00:00,960046471.0709624
2020-08-04 07:00:00,962247625.0709624
2020-08-05 07:00:00,974748271.0709624
2020-08-06 07:00:00,974254785.0709624
2020-08-07 07:00:00,975522010.6678714
2020-08-10 07:00:00,976508982.6678714
2020-08-11 07:00:00,976015496.6678714
2020-08-12 07:00:00,976508982.6678714
2020-08-13 07:00:00,978729669.6678714
2020-08-14 07:00:00,974535038.6678714
2020-08-17 07:00:00,977858245.4906683
2020-08-18 07:00:00,976119571.4906683
2020-08-19 07:00:00,978074853.4906683
2020-08-20 07:00:00,976594395.4906683
2020-08-21 07:00:00,977720423.8446008
2020-08-24 07:00:00,985062379.8446008
2020-08-25 07:00:00,982953539.8446008
2020-08-26 07:00:00,978707999.8446008
2020-08-27 07:00:00,977465701.8446008
2020-08-28 07:00:00,981173857.8446008
2020-08-31 07:00:00,986442842.8446008
2020-09-01 07:00:00,993003595.8446008
2020-09-03 07:00:00,999822598.8446008
2020-09-04 07:00:00,1000801644.8446008
2020-09-07 07:00:00,995596324.8446008
