date,total_value
2022-04-27 07:00:00,1009358686.6737943
2022-04-28 07:00:00,1009358686.6737943
2022-04-29 07:00:00,1009358686.6737943
2022-05-04 07:00:00,1009358686.6737943
2022-05-05 07:00:00,1009358686.6737943
2022-05-06 07:00:00,1009358686.6737943
2022-05-09 07:00:00,1009358686.6737943
2022-05-10 07:00:00,1009358686.6737943
2022-05-11 07:00:00,1009358686.6737943
2022-05-12 07:00:00,1009358686.6737943
2022-05-13 07:00:00,1009358686.6737943
2022-05-16 07:00:00,1009358686.6737943
2022-05-17 07:00:00,1009358686.6737943
2022-05-18 07:00:00,1009358686.6737943
2022-05-19 07:00:00,1009358686.6737943
2022-05-20 07:00:00,1009358686.6737943
2022-05-23 07:00:00,1009358686.6737943
2022-05-24 07:00:00,1009358686.6737943
2022-05-25 07:00:00,1009358686.6737943
2022-05-26 07:00:00,1009358686.6737943
2022-05-27 07:00:00,1009358686.6737943
2022-05-30 07:00:00,1009358686.6737943
2022-05-31 07:00:00,1009358686.6737943
2022-06-01 07:00:00,1009358686.6737943
2022-06-02 07:00:00,1009358686.6737943
2022-06-03 07:00:00,1009358686.6737943
2022-06-06 07:00:00,1009358686.6737943
2022-06-07 07:00:00,1009358686.6737943
2022-06-08 07:00:00,1009358686.6737943
2022-06-09 07:00:00,1009358686.6737943
2022-06-10 07:00:00,1009358686.6737943
2022-06-13 07:00:00,1007512765.6357318
2022-06-14 07:00:00,1007512765.6357318
2022-06-15 07:00:00,1007213305.6357318
2022-06-16 07:00:00,1007512765.6357318
2022-06-17 07:00:00,1007512765.6357318
2022-06-20 07:00:00,1004518165.6357318
2022-06-21 07:00:00,1004518165.6357318
2022-06-22 07:00:00,1003919245.6357318
2022-06-23 07:00:00,999127885.6357318
2022-06-24 07:00:00,999127885.6357318
2022-06-27 07:00:00,1000026265.6357318
2022-06-28 07:00:00,999503547.5374694
2022-06-29 07:00:00,999503547.5374694
2022-06-30 07:00:00,999503547.5374694
2022-07-01 07:00:00,999503547.5374694
2022-07-04 07:00:00,999503547.5374694
2022-07-05 07:00:00,999503547.5374694
2022-07-06 07:00:00,999503547.5374694
2022-07-07 07:00:00,999503547.5374694
2022-07-08 07:00:00,999503547.5374694
2022-07-11 07:00:00,999503547.5374694
2022-07-12 07:00:00,999503547.5374694
2022-07-13 07:00:00,1003133893.8954319
2022-07-14 07:00:00,1005345168.8954319
2022-07-15 07:00:00,1002691638.8954319
2022-07-18 07:00:00,998711343.8954319
2022-07-19 07:00:00,1002249383.8954319
2022-07-20 07:00:00,1003133893.8954319
2022-07-21 07:00:00,1003576148.8954319
2022-07-22 07:00:00,1002691638.8954319
2022-07-25 07:00:00,1001364873.8954319
2022-07-26 07:00:00,1002249383.8954319
2022-07-27 07:00:00,1003133893.8954319
2022-07-28 07:00:00,1015517033.8954319
2022-07-29 07:00:00,1017728308.8954319
2022-08-01 07:00:00,1022150858.8954319
2022-08-02 07:00:00,1019939583.8954319
2022-08-03 07:00:00,1024362133.8954319
2022-08-04 07:00:00,1022150858.8954319
2022-08-05 07:00:00,1022593113.8954319
2022-08-08 07:00:00,1018699440.6234319
2022-08-09 07:00:00,1019463585.6234319
2022-08-10 07:00:00,1014316920.6234319
2022-08-11 07:00:00,1015764050.6234319
2022-08-12 07:00:00,1023846105.6234319
2022-08-15 07:00:00,1021515820.200172
2022-08-16 07:00:00,1023945529.200172
2022-08-17 07:00:00,1020041283.200172
2022-08-18 07:00:00,1021523094.200172
2022-08-19 07:00:00,1017692734.200172
2022-08-22 07:00:00,1007117465.200172
2022-08-23 07:00:00,1017977032.200172
2022-08-24 07:00:00,1019095823.200172
2022-08-25 07:00:00,1026224712.200172
2022-08-26 07:00:00,1012823093.200172
2022-08-29 07:00:00,1003164696.200172
2022-08-30 07:00:00,998217512.200172
2022-08-31 07:00:00,999585801.200172
2022-09-05 07:00:00,1003786103.200172
2022-09-06 07:00:00,1001171030.200172
2022-09-07 07:00:00,983903426.200172
2022-09-08 07:00:00,976593184.200172
2022-09-09 07:00:00,982316546.200172
2022-09-12 07:00:00,973792511.200172
2022-09-13 07:00:00,971010123.200172
2022-09-14 07:00:00,973422923.200172
2022-09-15 07:00:00,970128051.200172
2022-09-16 07:00:00,954088881.796422
2022-09-19 07:00:00,941334715.2679945
2022-09-20 07:00:00,946276815.4899945
2022-09-21 07:00:00,945394743.4899945
2022-09-22 07:00:00,946276815.4899945
2022-09-23 07:00:00,943740858.4899945
2022-09-26 07:00:00,941204901.4899945
2022-09-27 07:00:00,941204901.4899945
2022-09-28 07:00:00,939041828.2995045
2022-09-29 07:00:00,939041828.2995045
2022-09-30 07:00:00,939041828.2995045
2022-10-03 07:00:00,939041828.2995045
2022-10-04 07:00:00,939041828.2995045
2022-10-05 07:00:00,939041828.2995045
2022-10-06 07:00:00,939041828.2995045
2022-10-07 07:00:00,939041828.2995045
2022-10-10 07:00:00,939041828.2995045
2022-10-11 07:00:00,939041828.2995045
2022-10-12 07:00:00,939041828.2995045
2022-10-13 07:00:00,939041828.2995045
2022-10-14 07:00:00,939041828.2995045
2022-10-17 07:00:00,939041828.2995045
2022-10-18 07:00:00,939041828.2995045
2022-10-19 07:00:00,939041828.2995045
2022-10-20 07:00:00,939041828.2995045
2022-10-21 07:00:00,939041828.2995045
2022-10-24 07:00:00,939041828.2995045
2022-10-25 07:00:00,939041828.2995045
2022-10-26 07:00:00,939041828.2995045
2022-10-27 07:00:00,939041828.2995045
2022-10-28 07:00:00,939041828.2995045
2022-10-31 07:00:00,939041828.2995045
2022-11-01 07:00:00,939041828.2995045
2022-11-02 07:00:00,939041828.2995045
2022-11-03 07:00:00,939041828.2995045
2022-11-04 07:00:00,939041828.2995045
2022-11-07 07:00:00,939041828.2995045
2022-11-08 07:00:00,939041828.2995045
2022-11-09 07:00:00,939041828.2995045
2022-11-10 07:00:00,939041828.2995045
2022-11-11 07:00:00,939041828.2995045
2022-11-14 07:00:00,939041828.2995045
2022-11-15 07:00:00,939041828.2995045
2022-11-16 07:00:00,939041828.2995045
2022-11-17 07:00:00,939041828.2995045
2022-11-18 07:00:00,939041828.2995045
2022-11-21 07:00:00,939041828.2995045
2022-11-22 07:00:00,939041828.2995045
2022-11-23 07:00:00,939041828.2995045
2022-11-24 07:00:00,939041828.2995045
2022-11-25 07:00:00,939041828.2995045
2022-11-28 07:00:00,939041828.2995045
2022-11-29 07:00:00,939041828.2995045
2022-11-30 07:00:00,939041828.2995045
2022-12-01 07:00:00,939041828.2995045
2022-12-02 07:00:00,949450358.894667
2022-12-05 07:00:00,964314743.894667
2022-12-06 07:00:00,928219747.1688178
2022-12-07 07:00:00,922444802.1688178
2022-12-08 07:00:00,948965473.1688178
2022-12-09 07:00:00,951530978.0356408
